"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"28686045","2342998","614","1.745","","","","","","",""
"28686042","2342998","611","0.0","","","","","","",""
"28686036","2342998","601","0.0","","","","","","",""
"28686053","2342998","628","0.207","","","","","","",""
"28686030","2342998","430","3.5","","","","","","",""
"28686054","2342998","629","0.0","","","","","","",""
"28686048","2342998","619","0.986","","","","","","",""
"28686033","2342998","435","22.0","","","","","","",""
"28686028","2342998","418","0.0","","","","","","",""
"28686044","2342998","613","4.366","","","","","","",""
"28686027","2342998","417","22.0","","","","","","",""
"28686046","2342998","617","40.594","","","","","","",""
"28686041","2342998","610","0.0","","","","","","",""
"28686056","2342998","631","0.0","","","","","","",""
"28686029","2342998","421","40.5","","","","","","",""
"28686039","2342998","608","0.0","","","","","","",""
"28686024","2342998","405","0.13","","","","","","",""
"28686002","2342998","269","3.97","","","","","","",""
"28685996","2342998","205","13.86","","","","","","",""
"28686013","2342998","319","0.0","","","","","","",""
"28686004","2342998","301","70.0","","","","","","",""
"28686003","2342998","291","9.6","","","","","","",""
"28685998","2342998","221","0.0","","","","","","",""
"28686014","2342998","320","3.0","","","","","","",""
"28686007","2342998","305","277.0","","","","","","",""
"28686001","2342998","263","0.0","","","","","","",""
"28686008","2342998","306","410.0","","","","","","",""
"28686021","2342998","338","17.0","","","","","","",""
"28685994","2342998","203","9.17","","","","","","",""
"28686019","2342998","334","9.0","","","","","","",""
"28686020","2342998","337","0.0","","","","","","",""
"28686012","2342998","317","3.8","","","","","","",""
"28686022","2342998","401","1.1","","","","","","",""
"28686023","2342998","404","0.66","","","","","","",""
"28685995","2342998","204","71.97","","","","","","",""
"28686006","2342998","304","121.0","","","","","","",""
"28686009","2342998","307","0.0","","","","","","",""
"28686000","2342998","262","0.0","","","","","","",""
"28686011","2342998","312","1.2","","","","","","",""
"28685997","2342998","208","691.0","","","","","","",""
"28686005","2342998","303","2.53","","","","","","",""
"28686010","2342998","309","4.53","","","","","","",""
"28685999","2342998","255","3.52","","","","","","",""
"28686018","2342998","328","0.0","","","","","","",""
"28686016","2342998","322","0.0","","","","","","",""
"28686017","2342998","323","1.4","","","","","","",""
"28686015","2342998","321","29.0","","","","","","",""
"28686081","2342999","322","0.0","","","","","","",""
"28686069","2342999","301","70.0","","","","","","",""
"28686119","2342999","629","0.0","","","","","","",""
"28686084","2342999","334","9.0","","","","","","",""
"28686063","2342999","221","0.0","","","","","","",""
"28686098","2342999","435","22.0","","","","","","",""
"28686067","2342999","269","3.97","","","","","","",""
"28686083","2342999","328","0.0","","","","","","",""
"28686072","2342999","305","277.0","","","","","","",""
"28686092","2342999","417","22.0","","","","","","",""
"28686077","2342999","317","3.8","","","","","","",""
"28686099","2342999","573","0.0","","","","","","",""
"28686110","2342999","614","1.745","","","","","","",""
"28686123","2342999","646","21.614","","","","","","",""
"28686120","2342999","630","0.0","","","","","","",""
"28686060","2342999","204","71.97","","","","","","",""
"28686117","2342999","627","0.0","","","","","","",""
"28686093","2342999","418","0.0","","","","","","",""
"28686116","2342999","626","0.0","","","","","","",""
"28686114","2342999","620","0.0","","","","","","",""
"28686089","2342999","405","0.13","","","","","","",""
"28686075","2342999","309","4.53","","","","","","",""
"28686070","2342999","303","2.53","","","","","","",""
"28686059","2342999","203","9.17","","","","","","",""
"28686064","2342999","255","3.52","","","","","","",""
"28686102","2342999","606","6.18","","","","","","",""
"28686090","2342999","406","1.167","","","","","","",""
"28686106","2342999","610","0.0","","","","","","",""
"28686097","2342999","432","22.0","","","","","","",""
"28686101","2342999","601","0.0","","","","","","",""
"28686096","2342999","431","0.0","","","","","","",""
"28686107","2342999","611","0.0","","","","","","",""
"28686078","2342999","319","0.0","","","","","","",""
"28686079","2342999","320","3.0","","","","","","",""
"28686061","2342999","205","13.86","","","","","","",""
"28686105","2342999","609","0.0","","","","","","",""
"28686076","2342999","312","1.2","","","","","","",""
"28686073","2342999","306","410.0","","","","","","",""
"28686088","2342999","404","0.66","","","","","","",""
"28686108","2342999","612","0.0","","","","","","",""
"28686066","2342999","263","0.0","","","","","","",""
"28686091","2342999","415","0.21","","","","","","",""
"28686074","2342999","307","0.0","","","","","","",""
"28686086","2342999","338","17.0","","","","","","",""
"28686118","2342999","628","0.207","","","","","","",""
"28686095","2342999","430","3.5","","","","","","",""
"28686113","2342999","619","0.986","","","","","","",""
"28686071","2342999","304","121.0","","","","","","",""
"28686094","2342999","421","40.5","","","","","","",""
"28686115","2342999","621","0.0","","","","","","",""
"28686080","2342999","321","29.0","","","","","","",""
"28686104","2342999","608","0.0","","","","","","",""
"28686068","2342999","291","9.6","","","","","","",""
"28686121","2342999","631","0.0","","","","","","",""
"28686087","2342999","401","1.1","","","","","","",""
"28686100","2342999","578","0.0","","","","","","",""
"28686065","2342999","262","0.0","","","","","","",""
"28686111","2342999","617","40.594","","","","","","",""
"28686122","2342999","645","40.801","","","","","","",""
"28686082","2342999","323","1.4","","","","","","",""
"28686103","2342999","607","0.0","","","","","","",""
"28686062","2342999","208","691.0","","","","","","",""
"28686085","2342999","337","0.0","","","","","","",""
"28686112","2342999","618","20.628","","","","","","",""
"28686109","2342999","613","4.366","","","","","","",""
"28686144","2343000","320","3.0","","","","","","",""
"28686156","2343000","415","0.202","","","","","","",""
"28686137","2343000","305","266.0","","","","","","",""
"28686136","2343000","304","116.0","","","","","","",""
"28686178","2343000","619","1.086","","","","","","",""
"28686179","2343000","620","0.0","","","","","","",""
"28686183","2343000","628","0.219","","","","","","",""
"28686188","2343000","646","21.954","","","","","","",""
"28686170","2343000","609","0.0","","","","","","",""
"28686167","2343000","606","6.341","","","","","","",""
"28686164","2343000","573","0.0","","","","","","",""
"28686187","2343000","645","40.383","","","","","","",""
"28686155","2343000","406","1.121","","","","","","",""
"28686138","2343000","306","394.0","","","","","","",""
"28686171","2343000","610","0.0","","","","","","",""
"28686159","2343000","421","38.9","","","","","","",""
"28686168","2343000","607","0.0","","","","","","",""
"28686143","2343000","319","0.0","","","","","","",""
"28686151","2343000","338","16.0","","","","","","",""
"28686125","2343000","204","72.09","","","","","","",""
"28686175","2343000","614","1.763","","","","","","",""
"28686146","2343000","322","0.0","","","","","","",""
"28686139","2343000","307","383.0","","","","","","",""
"28686142","2343000","317","3.6","","","","","","",""
"28686185","2343000","630","0.0","","","","","","",""
"28686177","2343000","618","20.866","","","","","","",""
"28686161","2343000","431","0.0","","","","","","",""
"28686150","2343000","337","0.0","","","","","","",""
"28686140","2343000","309","4.35","","","","","","",""
"28686131","2343000","263","0.0","","","","","","",""
"28686174","2343000","613","4.487","","","","","","",""
"28686172","2343000","611","0.0","","","","","","",""
"28686134","2343000","301","68.0","","","","","","",""
"28686147","2343000","323","1.82","","","","","","",""
"28686154","2343000","405","0.125","","","","","","",""
"28686163","2343000","435","21.0","","","","","","",""
"28686129","2343000","255","3.38","","","","","","",""
"28686169","2343000","608","0.0","","","","","","",""
"28686165","2343000","578","0.0","","","","","","",""
"28686128","2343000","221","0.0","","","","","","",""
"28686130","2343000","262","0.0","","","","","","",""
"28686132","2343000","269","3.81","","","","","","",""
"28686184","2343000","629","0.0","","","","","","",""
"28686152","2343000","401","1.1","","","","","","",""
"28686148","2343000","328","0.0","","","","","","",""
"28686158","2343000","418","0.0","","","","","","",""
"28686124","2343000","203","8.81","","","","","","",""
"28686153","2343000","404","0.634","","","","","","",""
"28686160","2343000","430","6.6","","","","","","",""
"28686133","2343000","291","9.2","","","","","","",""
"28686141","2343000","312","1.152","","","","","","",""
"28686180","2343000","621","0.0","","","","","","",""
"28686181","2343000","626","0.01","","","","","","",""
"28686162","2343000","432","21.0","","","","","","",""
"28686127","2343000","208","690.0","","","","","","",""
"28686186","2343000","631","0.0","","","","","","",""
"28686182","2343000","627","0.0","","","","","","",""
"28686145","2343000","321","28.0","","","","","","",""
"28686176","2343000","617","40.151","","","","","","",""
"28686149","2343000","334","9.0","","","","","","",""
"28686173","2343000","612","0.002","","","","","","",""
"28686126","2343000","205","13.31","","","","","","",""
"28686157","2343000","417","21.0","","","","","","",""
"28686166","2343000","601","0.0","","","","","","",""
"28686135","2343000","303","2.44","","","","","","",""
"28686227","2343001","432","21.0","","","","","","",""
"28686219","2343001","405","0.126","","","","","","",""
"28686208","2343001","319","0.0","","","","","","",""
"28686237","2343001","611","0.0","","","","","","",""
"28686231","2343001","601","0.0","","","","","","",""
"28686239","2343001","613","4.532","","","","","","",""
"28686215","2343001","337","0.0","","","","","","",""
"28686230","2343001","578","0.0","","","","","","",""
"28686194","2343001","255","3.41","","","","","","",""
"28686253","2343001","646","22.173","","","","","","",""
"28686247","2343001","627","0.0","","","","","","",""
"28686251","2343001","631","0.0","","","","","","",""
"28686224","2343001","421","39.3","","","","","","",""
"28686250","2343001","630","0.0","","","","","","",""
"28686199","2343001","301","68.0","","","","","","",""
"28686191","2343001","205","13.44","","","","","","",""
"28686209","2343001","320","3.0","","","","","","",""
"28686233","2343001","607","0.0","","","","","","",""
"28686243","2343001","619","1.097","","","","","","",""
"28686249","2343001","629","0.0","","","","","","",""
"28686210","2343001","321","28.0","","","","","","",""
"28686248","2343001","628","0.222","","","","","","",""
"28686223","2343001","418","0.0","","","","","","",""
"28686190","2343001","204","72.81","","","","","","",""
"28686235","2343001","609","0.0","","","","","","",""
"28686202","2343001","305","269.0","","","","","","",""
"28686214","2343001","334","9.0","","","","","","",""
"28686206","2343001","312","1.164","","","","","","",""
"28686205","2343001","309","4.39","","","","","","",""
"28686196","2343001","263","0.0","","","","","","",""
"28686189","2343001","203","8.9","","","","","","",""
"28686213","2343001","328","0.0","","","","","","",""
"28686198","2343001","291","9.3","","","","","","",""
"28686242","2343001","618","21.075","","","","","","",""
"28686195","2343001","262","0.0","","","","","","",""
"28686244","2343001","620","0.0","","","","","","",""
"28686217","2343001","401","1.1","","","","","","",""
"28686200","2343001","303","2.46","","","","","","",""
"28686228","2343001","435","21.0","","","","","","",""
"28686252","2343001","645","40.786","","","","","","",""
"28686218","2343001","404","0.64","","","","","","",""
"28686236","2343001","610","0.0","","","","","","",""
"28686240","2343001","614","1.78","","","","","","",""
"28686193","2343001","221","0.0","","","","","","",""
"28686222","2343001","417","21.0","","","","","","",""
"28686204","2343001","307","0.0","","","","","","",""
"28686232","2343001","606","6.404","","","","","","",""
"28686245","2343001","621","0.0","","","","","","",""
"28686192","2343001","208","697.0","","","","","","",""
"28686226","2343001","431","0.0","","","","","","",""
"28686229","2343001","573","0.0","","","","","","",""
"28686216","2343001","338","16.0","","","","","","",""
"28686201","2343001","304","117.0","","","","","","",""
"28686221","2343001","415","0.204","","","","","","",""
"28686207","2343001","317","3.7","","","","","","",""
"28686220","2343001","406","1.132","","","","","","",""
"28686212","2343001","323","1.84","","","","","","",""
"28686197","2343001","269","3.85","","","","","","",""
"28686246","2343001","626","0.01","","","","","","",""
"28686225","2343001","430","6.7","","","","","","",""
"28686203","2343001","306","398.0","","","","","","",""
"28686238","2343001","612","0.002","","","","","","",""
"28686241","2343001","617","40.553","","","","","","",""
"28686211","2343001","322","0.0","","","","","","",""
"28686234","2343001","608","0.0","","","","","","",""
"28686293","2343002","435","15.0","","","","","","",""
"28686308","2343002","619","1.128","","","","","","",""
"28686261","2343002","263","0.0","","","","","","",""
"28686314","2343002","629","0.0","","","","","","",""
"28686263","2343002","291","6.5","","","","","","",""
"28686285","2343002","406","0.786","","","","","","",""
"28686258","2343002","221","0.0","","","","","","",""
"28686264","2343002","301","48.0","","","","","","",""
"28686307","2343002","618","17.404","","","","","","",""
"28686302","2343002","611","0.0","","","","","","",""
"28686254","2343002","203","6.17","","","","","","",""
"28686266","2343002","304","81.0","","","","","","",""
"28686313","2343002","628","0.208","","","","","","",""
"28686283","2343002","404","0.444","","","","","","",""
"28686281","2343002","338","11.0","","","","","","",""
"28686278","2343002","328","0.0","","","","","","",""
"28686269","2343002","307","383.0","","","","","","",""
"28686315","2343002","630","0.0","","","","","","",""
"28686306","2343002","617","31.213","","","","","","",""
"28686295","2343002","578","0.0","","","","","","",""
"28686257","2343002","208","642.0","","","","","","",""
"28686255","2343002","204","58.43","","","","","","",""
"28686275","2343002","321","20.0","","","","","","",""
"28686301","2343002","610","0.0","","","","","","",""
"28686273","2343002","319","0.0","","","","","","",""
"28686303","2343002","612","0.005","","","","","","",""
"28686290","2343002","430","13.2","","","","","","",""
"28686267","2343002","305","186.0","","","","","","",""
"28686300","2343002","609","0.0","","","","","","",""
"28686260","2343002","262","0.0","","","","","","",""
"28686317","2343002","645","31.462","","","","","","",""
"28686298","2343002","607","0.0","","","","","","",""
"28686265","2343002","303","1.73","","","","","","",""
"28686284","2343002","405","0.092","","","","","","",""
"28686289","2343002","421","27.3","","","","","","",""
"28686312","2343002","627","0.0","","","","","","",""
"28686291","2343002","431","0.0","","","","","","",""
"28686318","2343002","646","18.537","","","","","","",""
"28686268","2343002","306","277.0","","","","","","",""
"28686259","2343002","255","2.38","","","","","","",""
"28686304","2343002","613","3.918","","","","","","",""
"28686287","2343002","417","15.0","","","","","","",""
"28686272","2343002","317","2.7","","","","","","",""
"28686279","2343002","334","6.0","","","","","","",""
"28686316","2343002","631","0.0","","","","","","",""
"28686277","2343002","323","2.54","","","","","","",""
"28686271","2343002","312","0.809","","","","","","",""
"28686262","2343002","269","24.41","","","","","","",""
"28686292","2343002","432","15.0","","","","","","",""
"28686270","2343002","309","3.05","","","","","","",""
"28686296","2343002","601","0.0","","","","","","",""
"28686276","2343002","322","0.0","","","","","","",""
"28686305","2343002","614","1.464","","","","","","",""
"28686282","2343002","401","0.7","","","","","","",""
"28686299","2343002","608","0.0","","","","","","",""
"28686286","2343002","415","0.141","","","","","","",""
"28686288","2343002","418","0.0","","","","","","",""
"28686297","2343002","606","5.513","","","","","","",""
"28686309","2343002","620","0.0","","","","","","",""
"28686310","2343002","621","0.0","","","","","","",""
"28686311","2343002","626","0.034","","","","","","",""
"28686294","2343002","573","0.0","","","","","","",""
"28686256","2343002","205","31.03","","","","","","",""
"28686280","2343002","337","0.0","","","","","","",""
"28686274","2343002","320","2.0","","","","","","",""
"28686338","2343003","319","0.0","","","","","","",""
"28686332","2343003","305","575.0","","","","","","",""
"28686380","2343003","630","0.0","","","","","","",""
"28686379","2343003","629","0.0","","","","","","",""
"28686375","2343003","621","0.0","","","","","","",""
"28686334","2343003","307","2.0","","","","","","",""
"28686362","2343003","606","4.899","","","","","","",""
"28686336","2343003","312","1.324","","","","","","",""
"28686344","2343003","334","0.0","","","","","","",""
"28686365","2343003","609","0.0","","","","","","",""
"28686351","2343003","415","0.094","","","","","","",""
"28686369","2343003","613","3.212","","","","","","",""
"28686377","2343003","627","0.0","","","","","","",""
"28686376","2343003","626","0.017","","","","","","",""
"28686349","2343003","405","0.227","","","","","","",""
"28686372","2343003","618","33.15","","","","","","",""
"28686333","2343003","306","597.0","","","","","","",""
"28686355","2343003","430","53.9","","","","","","",""
"28686328","2343003","291","3.7","","","","","","",""
"28686331","2343003","304","251.0","","","","","","",""
"28686361","2343003","601","0.0","","","","","","",""
"28686343","2343003","328","0.0","","","","","","",""
"28686358","2343003","435","34.0","","","","","","",""
"28686346","2343003","338","9.0","","","","","","",""
"28686330","2343003","303","5.53","","","","","","",""
"28686356","2343003","431","0.0","","","","","","",""
"28686368","2343003","612","0.0","","","","","","",""
"28686323","2343003","221","0.0","","","","","","",""
"28686324","2343003","255","2.28","","","","","","",""
"28686354","2343003","421","55.8","","","","","","",""
"28686373","2343003","619","0.164","","","","","","",""
"28686329","2343003","301","16.0","","","","","","",""
"28686347","2343003","401","0.8","","","","","","",""
"28686339","2343003","320","1.0","","","","","","",""
"28686342","2343003","323","9.33","","","","","","",""
"28686370","2343003","614","1.39","","","","","","",""
"28686353","2343003","418","0.0","","","","","","",""
"28686357","2343003","432","34.0","","","","","","",""
"28686352","2343003","417","34.0","","","","","","",""
"28686322","2343003","208","673.0","","","","","","",""
"28686360","2343003","578","0.0","","","","","","",""
"28686359","2343003","573","0.0","","","","","","",""
"28686367","2343003","611","0.0","","","","","","",""
"28686382","2343003","645","18.764","","","","","","",""
"28686341","2343003","322","0.0","","","","","","",""
"28686364","2343003","608","0.0","","","","","","",""
"28686327","2343003","269","3.59","","","","","","",""
"28686345","2343003","337","0.0","","","","","","",""
"28686340","2343003","321","17.0","","","","","","",""
"28686366","2343003","610","0.0","","","","","","",""
"28686374","2343003","620","0.0","","","","","","",""
"28686381","2343003","631","0.0","","","","","","",""
"28686335","2343003","309","6.45","","","","","","",""
"28686325","2343003","262","0.0","","","","","","",""
"28686326","2343003","263","0.0","","","","","","",""
"28686348","2343003","404","0.364","","","","","","",""
"28686319","2343003","203","13.69","","","","","","",""
"28686350","2343003","406","4.387","","","","","","",""
"28686337","2343003","317","0.7","","","","","","",""
"28686383","2343003","646","34.071","","","","","","",""
"28686371","2343003","617","17.947","","","","","","",""
"28686320","2343003","204","68.37","","","","","","",""
"28686378","2343003","628","0.801","","","","","","",""
"28686321","2343003","205","13.08","","","","","","",""
"28686363","2343003","607","0.0","","","","","","",""
"28686440","2343004","621","0.0","","","","","","",""
"28686428","2343004","607","0.0","","","","","","",""
"28686387","2343004","208","572.0","","","","","","",""
"28686392","2343004","269","7.74","","","","","","",""
"28686419","2343004","421","71.4","","","","","","",""
"28686438","2343004","619","0.212","","","","","","",""
"28686427","2343004","606","5.645","","","","","","",""
"28686443","2343004","628","0.106","","","","","","",""
"28686385","2343004","204","45.82","","","","","","",""
"28686439","2343004","620","0.005","","","","","","",""
"28686423","2343004","435","51.0","","","","","","",""
"28686446","2343004","631","0.0","","","","","","",""
"28686429","2343004","608","0.0","","","","","","",""
"28686432","2343004","611","0.0","","","","","","",""
"28686409","2343004","334","0.0","","","","","","",""
"28686442","2343004","627","0.0","","","","","","",""
"28686434","2343004","613","4.994","","","","","","",""
"28686418","2343004","418","0.0","","","","","","",""
"28686421","2343004","431","0.0","","","","","","",""
"28686393","2343004","291","10.3","","","","","","",""
"28686414","2343004","405","0.234","","","","","","",""
"28686411","2343004","338","1160.0","","","","","","",""
"28686396","2343004","304","109.0","","","","","","",""
"28686444","2343004","629","0.0","","","","","","",""
"28686448","2343004","646","13.346","","","","","","",""
"28686413","2343004","404","0.695","","","","","","",""
"28686447","2343004","645","24.534","","","","","","",""
"28686408","2343004","328","0.0","","","","","","",""
"28686395","2343004","303","4.03","","","","","","",""
"28686386","2343004","205","28.28","","","","","","",""
"28686404","2343004","320","13.0","","","","","","",""
"28686406","2343004","322","0.0","","","","","","",""
"28686402","2343004","317","10.0","","","","","","",""
"28686405","2343004","321","159.0","","","","","","",""
"28686425","2343004","578","0.0","","","","","","",""
"28686416","2343004","415","1.122","","","","","","",""
"28686445","2343004","630","0.005","","","","","","",""
"28686420","2343004","430","13.2","","","","","","",""
"28686398","2343004","306","1007.0","","","","","","",""
"28686384","2343004","203","21.05","","","","","","",""
"28686412","2343004","401","3.0","","","","","","",""
"28686430","2343004","609","0.0","","","","","","",""
"28686417","2343004","417","51.0","","","","","","",""
"28686391","2343004","263","0.0","","","","","","",""
"28686397","2343004","305","469.0","","","","","","",""
"28686424","2343004","573","0.0","","","","","","",""
"28686437","2343004","618","13.125","","","","","","",""
"28686441","2343004","626","0.464","","","","","","",""
"28686394","2343004","301","107.0","","","","","","",""
"28686390","2343004","262","0.0","","","","","","",""
"28686431","2343004","610","0.0","","","","","","",""
"28686389","2343004","255","1.85","","","","","","",""
"28686399","2343004","307","6.0","","","","","","",""
"28686422","2343004","432","51.0","","","","","","",""
"28686426","2343004","601","0.0","","","","","","",""
"28686401","2343004","312","1.293","","","","","","",""
"28686433","2343004","612","0.012","","","","","","",""
"28686403","2343004","319","0.0","","","","","","",""
"28686388","2343004","221","0.0","","","","","","",""
"28686436","2343004","617","23.926","","","","","","",""
"28686415","2343004","406","1.373","","","","","","",""
"28686400","2343004","309","2.34","","","","","","",""
"28686407","2343004","323","2.17","","","","","","",""
"28686435","2343004","614","0.558","","","","","","",""
"28686410","2343004","337","0.0","","","","","","",""
"28686506","2343005","626","0.456","","","","","","",""
"28686504","2343005","620","0.005","","","","","","",""
"28686510","2343005","630","0.005","","","","","","",""
"28686513","2343005","646","14.013","","","","","","",""
"28686477","2343005","401","2.9","","","","","","",""
"28686507","2343005","627","0.0","","","","","","",""
"28686494","2343005","608","0.0","","","","","","",""
"28686471","2343005","322","0.0","","","","","","",""
"28686467","2343005","317","9.6","","","","","","",""
"28686505","2343005","621","0.0","","","","","","",""
"28686489","2343005","573","0.0","","","","","","",""
"28686462","2343005","305","450.0","","","","","","",""
"28686450","2343005","204","46.98","","","","","","",""
"28686472","2343005","323","2.56","","","","","","",""
"28686484","2343005","421","68.6","","","","","","",""
"28686502","2343005","618","13.66","","","","","","",""
"28686464","2343005","307","389.0","","","","","","",""
"28686456","2343005","263","0.0","","","","","","",""
"28686503","2343005","619","0.343","","","","","","",""
"28686454","2343005","255","1.78","","","","","","",""
"28686466","2343005","312","1.242","","","","","","",""
"28686495","2343005","609","0.0","","","","","","",""
"28686490","2343005","578","0.0","","","","","","",""
"28686473","2343005","328","0.0","","","","","","",""
"28686479","2343005","405","0.225","","","","","","",""
"28686461","2343005","304","105.0","","","","","","",""
"28686491","2343005","601","0.0","","","","","","",""
"28686475","2343005","337","0.0","","","","","","",""
"28686460","2343005","303","3.88","","","","","","",""
"28686509","2343005","629","0.0","","","","","","",""
"28686457","2343005","269","7.43","","","","","","",""
"28686483","2343005","418","0.0","","","","","","",""
"28686465","2343005","309","2.25","","","","","","",""
"28686487","2343005","432","49.0","","","","","","",""
"28686482","2343005","417","49.0","","","","","","",""
"28686496","2343005","610","0.0","","","","","","",""
"28686449","2343005","203","20.22","","","","","","",""
"28686486","2343005","431","0.0","","","","","","",""
"28686501","2343005","617","24.143","","","","","","",""
"28686481","2343005","415","1.078","","","","","","",""
"28686470","2343005","321","153.0","","","","","","",""
"28686485","2343005","430","15.9","","","","","","",""
"28686469","2343005","320","12.0","","","","","","",""
"28686498","2343005","612","0.013","","","","","","",""
"28686497","2343005","611","0.0","","","","","","",""
"28686500","2343005","614","0.623","","","","","","",""
"28686511","2343005","631","0.0","","","","","","",""
"28686476","2343005","338","1114.0","","","","","","",""
"28686488","2343005","435","49.0","","","","","","",""
"28686459","2343005","301","103.0","","","","","","",""
"28686492","2343005","606","5.827","","","","","","",""
"28686455","2343005","262","0.0","","","","","","",""
"28686451","2343005","205","27.16","","","","","","",""
"28686458","2343005","291","9.9","","","","","","",""
"28686478","2343005","404","0.667","","","","","","",""
"28686499","2343005","613","5.09","","","","","","",""
"28686452","2343005","208","576.0","","","","","","",""
"28686474","2343005","334","0.0","","","","","","",""
"28686493","2343005","607","0.0","","","","","","",""
"28686508","2343005","628","0.122","","","","","","",""
"28686512","2343005","645","24.76","","","","","","",""
"28686463","2343005","306","967.0","","","","","","",""
"28686468","2343005","319","0.0","","","","","","",""
"28686480","2343005","406","1.319","","","","","","",""
"28686453","2343005","221","0.0","","","","","","",""
"28686554","2343006","573","0.0","","","","","","",""
"28686530","2343006","309","2.26","","","","","","",""
"28686537","2343006","323","2.58","","","","","","",""
"28686524","2343006","301","104.0","","","","","","",""
"28686536","2343006","322","0.0","","","","","","",""
"28686564","2343006","613","5.115","","","","","","",""
"28686560","2343006","609","0.0","","","","","","",""
"28686541","2343006","338","1120.0","","","","","","",""
"28686569","2343006","620","0.005","","","","","","",""
"28686529","2343006","307","198.0","","","","","","",""
"28686545","2343006","406","1.325","","","","","","",""
"28686571","2343006","626","0.458","","","","","","",""
"28686540","2343006","337","0.0","","","","","","",""
"28686549","2343006","421","68.9","","","","","","",""
"28686527","2343006","305","453.0","","","","","","",""
"28686576","2343006","631","0.0","","","","","","",""
"28686559","2343006","608","0.0","","","","","","",""
"28686557","2343006","606","5.856","","","","","","",""
"28686556","2343006","601","0.0","","","","","","",""
"28686565","2343006","614","0.626","","","","","","",""
"28686528","2343006","306","972.0","","","","","","",""
"28686525","2343006","303","3.9","","","","","","",""
"28686563","2343006","612","0.013","","","","","","",""
"28686552","2343006","432","49.0","","","","","","",""
"28686534","2343006","320","13.0","","","","","","",""
"28686578","2343006","646","14.083","","","","","","",""
"28686575","2343006","630","0.005","","","","","","",""
"28686543","2343006","404","0.671","","","","","","",""
"28686572","2343006","627","0.0","","","","","","",""
"28686533","2343006","319","0.0","","","","","","",""
"28686550","2343006","430","16.0","","","","","","",""
"28686547","2343006","417","49.0","","","","","","",""
"28686532","2343006","317","9.7","","","","","","",""
"28686548","2343006","418","0.0","","","","","","",""
"28686539","2343006","334","0.0","","","","","","",""
"28686568","2343006","619","0.345","","","","","","",""
"28686546","2343006","415","1.083","","","","","","",""
"28686555","2343006","578","0.0","","","","","","",""
"28686573","2343006","628","0.123","","","","","","",""
"28686553","2343006","435","49.0","","","","","","",""
"28686526","2343006","304","105.0","","","","","","",""
"28686577","2343006","645","24.883","","","","","","",""
"28686520","2343006","262","0.0","","","","","","",""
"28686516","2343006","205","27.3","","","","","","",""
"28686514","2343006","203","20.32","","","","","","",""
"28686522","2343006","269","7.47","","","","","","",""
"28686515","2343006","204","47.21","","","","","","",""
"28686521","2343006","263","0.0","","","","","","",""
"28686518","2343006","221","0.0","","","","","","",""
"28686519","2343006","255","1.79","","","","","","",""
"28686517","2343006","208","579.0","","","","","","",""
"28686523","2343006","291","9.9","","","","","","",""
"28686538","2343006","328","0.0","","","","","","",""
"28686567","2343006","618","13.728","","","","","","",""
"28686544","2343006","405","0.226","","","","","","",""
"28686558","2343006","607","0.0","","","","","","",""
"28686561","2343006","610","0.0","","","","","","",""
"28686562","2343006","611","0.0","","","","","","",""
"28686551","2343006","431","0.0","","","","","","",""
"28686531","2343006","312","1.248","","","","","","",""
"28686535","2343006","321","153.0","","","","","","",""
"28686542","2343006","401","2.9","","","","","","",""
"28686574","2343006","629","0.0","","","","","","",""
"28686566","2343006","617","24.263","","","","","","",""
"28686570","2343006","621","0.0","","","","","","",""
"28686640","2343007","630","0.005","","","","","","",""
"28686628","2343007","612","0.013","","","","","","",""
"28686643","2343007","646","14.153","","","","","","",""
"28686620","2343007","578","0.0","","","","","","",""
"28686605","2343007","337","0.0","","","","","","",""
"28686586","2343007","263","0.0","","","","","","",""
"28686622","2343007","606","5.886","","","","","","",""
"28686589","2343007","301","104.0","","","","","","",""
"28686613","2343007","418","0.0","","","","","","",""
"28686615","2343007","430","16.1","","","","","","",""
"28686608","2343007","404","0.674","","","","","","",""
"28686618","2343007","435","49.0","","","","","","",""
"28686627","2343007","611","0.0","","","","","","",""
"28686594","2343007","307","6.0","","","","","","",""
"28686590","2343007","303","3.91","","","","","","",""
"28686603","2343007","328","0.0","","","","","","",""
"28686583","2343007","221","0.0","","","","","","",""
"28686596","2343007","312","1.254","","","","","","",""
"28686624","2343007","608","0.0","","","","","","",""
"28686634","2343007","620","0.005","","","","","","",""
"28686630","2343007","614","0.629","","","","","","",""
"28686580","2343007","204","47.44","","","","","","",""
"28686601","2343007","322","0.0","","","","","","",""
"28686639","2343007","629","0.0","","","","","","",""
"28686637","2343007","627","0.0","","","","","","",""
"28686629","2343007","613","5.141","","","","","","",""
"28686600","2343007","321","154.0","","","","","","",""
"28686638","2343007","628","0.124","","","","","","",""
"28686623","2343007","607","0.0","","","","","","",""
"28686604","2343007","334","0.0","","","","","","",""
"28686598","2343007","319","0.0","","","","","","",""
"28686621","2343007","601","0.0","","","","","","",""
"28686581","2343007","205","27.43","","","","","","",""
"28686585","2343007","262","0.0","","","","","","",""
"28686599","2343007","320","13.0","","","","","","",""
"28686588","2343007","291","10.0","","","","","","",""
"28686616","2343007","431","0.0","","","","","","",""
"28686632","2343007","618","13.797","","","","","","",""
"28686610","2343007","406","1.332","","","","","","",""
