"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","304","29.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","305","99.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","306","107.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","307","422.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","309","0.83","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","312","0.128","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","317","21.5","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","319","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","320","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","321","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","322","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","323","0.1","SR26","","","","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","328","0.0","SR Legacy","174899","Z","2008","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","334","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","337","0.0","SR Legacy","174899","FLA","2003","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","338","0.0","SR Legacy","174899","FLA","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","401","0.0","SR Legacy","174899","FLA","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","404","0.568","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","405","0.344","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","406","4.515","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","415","0.07","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","417","106.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","418","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","421","14.6","SR Legacy","174899","BFZN","2012","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","430","0.2","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","431","82.0","SR Legacy","174899","FLA","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","432","24.0","SR Legacy","174899","FLA","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","435","163.0","SR Legacy","174899","NC","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","573","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","578","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","601","0.0","SR Legacy","174899","FLA","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","606","0.36","SR Legacy","174899","NC","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","607","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","608","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","609","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","610","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","611","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","612","0.004","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","613","0.227","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","614","0.115","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","617","0.186","SR Legacy","174899","","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","618","0.503","SR Legacy","174899","","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","619","0.024","SR Legacy","174899","","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","620","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","621","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","626","0.007","SR Legacy","174899","","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","627","0.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","628","0.005","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","629","0.0","SR Legacy","174899","A","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","630","0.0","SR Legacy","174899","","2005","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","631","0.0","SR Legacy","174899","A","2014","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","645","0.39","SR Legacy","174899","NC","2015","0","2019-01-0","2020-12-3"
"18001","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","646","0.526","SR Legacy","174899","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","203","6.79","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","204","11.22","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","205","49.05","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","208","324.0","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","221","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","255","29.69","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","262","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","263","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","269","8.19","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","291","2.8","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","301","27.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","303","2.57","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","304","18.0","SR Legacy","172669","A","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","305","446.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","306","152.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","307","1002.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","309","0.41","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","312","0.086","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","317","13.6","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","319","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","320","0.0","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","321","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","322","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","323","0.67","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","328","0.0","SR Legacy","172669","Z","2008","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","334","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","337","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","338","8.0","SR Legacy","172669","FLA","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","401","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","404","0.447","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","405","0.299","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","406","3.684","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","415","0.046","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","417","63.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","418","0.0","SR Legacy","172669","FLA","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","421","19.8","SR Legacy","172669","BFZN","2007","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","430","9.5","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","431","53.0","SR Legacy","172669","FLA","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","432","10.0","SR Legacy","172669","FLA","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","435","100.0","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","573","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","578","0.0","SR Legacy","172669","FLA","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","601","0.0","SR Legacy","172669","FLA","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","606","5.514","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","607","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","608","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","609","0.0","SR Legacy","172669","A","2005","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","610","0.006","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","611","0.008","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","612","0.049","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","613","2.594","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","614","2.753","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","617","2.282","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","618","2.412","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","619","0.271","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","620","0.004","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","621","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","626","0.007","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","627","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","628","0.017","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","629","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","630","0.0","SR Legacy","172669","","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","631","0.0","SR Legacy","172669","A","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","645","2.309","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18015","Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked","646","2.688","SR Legacy","172669","NC","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","203","6.59","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","204","9.58","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","205","54.46","SR Legacy","174909","NC","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","208","330.0","SR Legacy","174909","NC","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","221","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","255","27.11","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","262","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","263","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","269","16.05","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","291","2.3","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","301","135.0","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","303","1.85","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","304","17.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","305","391.0","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","306","133.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","307","599.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","309","0.67","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","312","0.073","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","317","8.7","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","319","31.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","320","35.0","SR Legacy","174909","","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","321","26.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","322","3.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","323","0.51","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","328","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","334","21.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","337","0.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","338","550.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","401","0.1","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","404","0.19","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","405","0.175","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","406","2.004","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","415","0.085","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","417","55.0","SR Legacy","174909","FLA","1998","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","418","0.23","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","421","58.7","SR Legacy","174909","","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","430","3.7","SR Legacy","174909","FLA","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","431","44.0","SR Legacy","174909","NC","2000","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","432","11.0","SR Legacy","174909","","1992","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","435","86.0","SR Legacy","174909","NC","2006","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","573","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","578","0.0","SR Legacy","174909","BFZN","2013","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","601","57.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","606","3.732","SR Legacy","174909","NC","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","607","0.015","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","608","0.007","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","609","0.004","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","610","0.006","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","611","0.022","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","612","0.147","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","613","2.157","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","614","1.295","SR Legacy","174909","A","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","617","3.254","SR Legacy","174909","","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","618","1.769","SR Legacy","174909","","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","619","0.08","SR Legacy","174909","","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","620","0.038","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","621","0.007","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","626","0.159","SR Legacy","174909","","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","627","0.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","628","0.055","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","629","0.0","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","630","0.001","SR Legacy","174909","","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","631","0.003","SR Legacy","174909","A","2012","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","645","3.494","SR Legacy","174909","NC","2014","0","2019-01-0","2020-12-3"
"18023","Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs","646","1.963","SR Legacy","174909","NC","2014","0","2019-01-0","2020-12-3"
